date,tweet,sentiment
Fri Mar 23 06:58:29 +0000 2018,@contestpal How many RS. in a Bitcoin?,1.0
Fri Mar 23 06:58:53 +0000 2018,Is Bitcoin Cash [BTG] dying a slow death @360_trader? #BTC #bitcoin #TA,0.0
Fri Mar 23 06:59:21 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:59:32 +0000 2018,"@eco is a pretty awesome concept..if it succeeds, I see myself using it

#eco #bitcoin #crypto #blockchain",1.0
Fri Mar 23 07:00:00 +0000 2018,"Bad news: Bitcoin on the decline.
Current Rate: 8383.1 USD = 1 BTC",0.0
Fri Mar 23 07:00:01 +0000 2018,"Average Bitcoin market price is: USD 8,382.36, EUR 6,803.94",0.0
Fri Mar 23 07:00:06 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:00:15 +0000 2018,Top 6 BTC/USD Exchange Orderbooks: Resistance til $8600:$25.0M; Support til $8100:$50.4M $BTC $BTCUSD #bitcoin #orderbook #crypto #markets,1.0
Fri Mar 23 07:00:22 +0000 2018,Monthly Web Traffic for Major Bitcoin Exchanges Falls by Half #ico #cryptocurrency #token,0.0
Fri Mar 23 07:00:24 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:00:26 +0000 2018,#XEM Price is 0.00003298 (-0.00000008) #BTC / 0.276503 (-0.00132) #USD. Market rank is 13. #nem #bitcoin #blockchain,0.0
Fri Mar 23 07:00:28 +0000 2018,#ADA Price is 0.00002259 (+0.00000004) #BTC / 0.189401 (-0.00015) #USD. Market rank is 6. #cardano #bitcoin #blockchain,0.0
Fri Mar 23 07:00:29 +0000 2018,#DASH Price is 0.0474978 (-0.00038850) #BTC / 398.212 (-4.25500) #USD. Market rank is 12. #dash #bitcoin #blockchain,0.0
Fri Mar 23 07:00:29 +0000 2018,#SUB Price is 0.00004444 (-0.00000092) #BTC / 0.372594 (-0.00866) #USD. Market rank is 117. #substratum #bitcoin #blockchain,0.0
Fri Mar 23 07:00:30 +0000 2018,#EOS Price is 0.00077674 (-0.00000378) #BTC / 6.51204 (-0.04799) #USD. Market rank is 7. #eos #bitcoin #blockchain,0.0
Fri Mar 23 07:00:38 +0000 2018,#xatracoin is wonderful project. Don't miss it! #XTR #ICO #XATRA #Blockchain #Coin #BTC #bitcoin #ETH #Ethereum,1.0
Fri Mar 23 07:00:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:01:21 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:01:24 +0000 2018,Current price of Bitcoin is $8376.47 “Like” if thats good for you and “retweet” if thats not good for you #bitcoin #btc #bitcoinprice,1.0
Fri Mar 23 07:01:29 +0000 2018,"ToysRus Everyday you miss not accepting #bitcoin ,is money lost, can you afford another year like this? thehumanfaucet will get you started",0.0
Fri Mar 23 07:01:52 +0000 2018,"CRYPTOCURRENC Give responds by cutting taxes and increase spending, currency devalues bitcoin soars #cryptonews #crypto #altcoins",0.0
Fri Mar 23 07:02:23 +0000 2018,Current price of Bitcoin is $8376.47 $BTC You down?,0.0
Fri Mar 23 07:02:35 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:02:47 +0000 2018,"THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK!!
[Virtual currency mining Encryption currency]",1.0
Fri Mar 23 07:02:47 +0000 2018,"THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK! !",1.0
Fri Mar 23 07:03:26 +0000 2018,Monthly Web Traffic for Major Bitcoin Exchanges Falls by Half #ico #cryptocurrency #token,0.0
Fri Mar 23 07:04:18 +0000 2018,"@RampCapitalLLC if #Bitcoin isn’t $10Trillion by next week, I will eat my breakfast live on Facebook.",1.0
Fri Mar 23 07:04:25 +0000 2018,@alextohme Well @jack thinks the whole world will be on some form of global bitcoin in 10years - so all the $$ mean nothing 😂😂,0.0
Fri Mar 23 07:04:43 +0000 2018,Good morning! The current price of Bitcoin is $8376.47.,1.0
Fri Mar 23 07:06:04 +0000 2018,@Bitcoin What? Lol,1.0
Fri Mar 23 07:06:35 +0000 2018,Monthly Web Traffic for Major Bitcoin Exchanges Falls by Half #ico #cryptocurrency #token #ROX #Robotinaico,0.0
Fri Mar 23 07:07:05 +0000 2018,"DataBroker DAO is the first marketplace to trade sensor data 
#internetofthings #bitcoin",1.0
Fri Mar 23 07:07:06 +0000 2018,"@ElongWilliam @barichnel We have many children of bitcoin like litecoin, coinbase.
Pm me for more information about it",1.0
Fri Mar 23 07:07:55 +0000 2018,"Sets your bar high, even if you fail. #Crypto #Bitcoin #Ethereum #Neo #ETN #Litecoin #JACKMATE",0.0
Fri Mar 23 07:08:06 +0000 2018,@officialmcafee @theemrsmcafee Your ding dong is safe. #Bitcoin #Litecoin #Ethereum #Monero #NEO #HODL,1.0
Fri Mar 23 07:09:17 +0000 2018,BTC $8415.39 Down -$21.75 -0.26% in the last hour #bitcoin #bitsmart,0.0
Fri Mar 23 07:09:19 +0000 2018,@CryptoCountant Come on Bitcoin do your thing so i can buy some cheap WAN,1.0
Fri Mar 23 07:10:04 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:10:35 +0000 2018,"The technology is not under threat at all, it is extraordinary, highly successful #pauldavis #bitcoin #bitcoins #bitcoinworld",1.0
Fri Mar 23 07:10:42 +0000 2018,"Kept my head down for couple weeks. Whats the news in crypto.........same as everyday, sweet. #crypto #bitcoin",0.0
Fri Mar 23 07:11:21 +0000 2018,:( :( ....[Bitcoin performance assessment (-0.58%)] #bitcoin,0.0
Fri Mar 23 07:12:14 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:14:27 +0000 2018,@enekoknorr Fortunately (for them) most of it on Bitcoin.,1.0
Fri Mar 23 07:16:36 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:17:15 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:18:37 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:18:40 +0000 2018,New #bitcoin block 00000000000000000046e410eb1454e5ba5c83eb5df6253414a3127e02e3ed9a mined at height 514767.,1.0
Fri Mar 23 07:19:13 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:19:59 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:20:00 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:21:13 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:22:50 +0000 2018,@ssohanurrahman2 what price did you first get into Bitcoin at?,1.0
Fri Mar 23 07:23:47 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:24:30 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:25:03 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:25:05 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:25:12 +0000 2018,"@RealJamesWoods @dtannie Forgot to say, thanks, Woods. #bitcoin BoycottCosco",1.0
Fri Mar 23 07:25:51 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:25:53 +0000 2018,New #bitcoin block 000000000000000000303b4f6effdf147d5954ca6a640d7b78bf09a99b57f36b mined at height 514768.,1.0
Fri Mar 23 07:26:01 +0000 2018,"@Bitcoin Doesn‘t look very centralized to me, tbh",1.0
Fri Mar 23 07:26:21 +0000 2018,:( :( ....[Bitcoin performance assessment (-0.24%)] #bitcoin,0.0
Fri Mar 23 07:27:49 +0000 2018,"@Dark_Realist @LuminousNebulae @hellosugoi @bitcoinmom @La__Cuen I love, love, love my Bitcoin family. ⚘⚘⚘",1.0
Fri Mar 23 07:28:54 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:29:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:30:02 +0000 2018,"BTC-SEQ AskRate: 0.00002180 #Bittrex  #SEQ $SEQ #Sequence #altcoin #altcoins #bitcoin
 ♥ FOLLOW for PROFIT",1.0
Fri Mar 23 07:30:04 +0000 2018,One Bitcoin now worth $8407.38@bitstamp. High $9025.000. Low $8342.000. Market Cap $142.372 Billion #bitcoin,1.0
Fri Mar 23 07:30:27 +0000 2018,#XEM Price is 0.00003286 (-0.00000012) #BTC / 0.27662 (+0.00012) #USD. Market rank is 13. #nem #bitcoin #blockchain,0.0
Fri Mar 23 07:30:28 +0000 2018,#SUB Price is 0.00004490 (+0.00000046) #BTC / 0.377967 (+0.00537) #USD. Market rank is 117. #substratum #bitcoin #blockchain,0.0
Fri Mar 23 07:30:29 +0000 2018,#ADA Price is 0.00002263 (+0.00000004) #BTC / 0.189696 (+0.00029) #USD. Market rank is 6. #cardano #bitcoin #blockchain,0.0
Fri Mar 23 07:30:31 +0000 2018,#EOS Price is 0.00077847 (+0.00000173) #BTC / 6.52517 (+0.01313) #USD. Market rank is 7. #eos #bitcoin #blockchain,0.0
Fri Mar 23 07:30:31 +0000 2018,#DASH Price is 0.0475073 (+0.00000950) #BTC / 398.208 (-0.00400) #USD. Market rank is 12. #dash #bitcoin #blockchain,0.0
Fri Mar 23 07:30:48 +0000 2018,Sooner or later people are gonna realise that compared to bitcoin most alts are just zimbabwe dollars. I think.,1.0
Fri Mar 23 07:31:41 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:32:37 +0000 2018,"@Cyrii_Lightning maybe not bitcoin but thats a cool concept for sure
like an economy death note type deal",1.0
Fri Mar 23 07:33:13 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:33:39 +0000 2018,Bitcoin hasn't went up or down $100 in the past five hours...boring,0.0
Fri Mar 23 07:33:59 +0000 2018,@zebpay TCC (The Champ Coin) first and best Indian crypto currency who became next bitcoin,1.0
Fri Mar 23 07:34:14 +0000 2018,@CNBC Bitcoin is only theoretically pure. It can easily (and is) be controlled by single entities,1.0
Fri Mar 23 07:34:51 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:35:17 +0000 2018,for all the flaws in sex at least it will never be the next bitcoin,0.0
Fri Mar 23 07:35:17 +0000 2018,"Short term Bitcoin is going down, wait for a big dip to buy",0.0
Fri Mar 23 07:35:19 +0000 2018,I just won free 20 satoshi from WeLoveBitcoin 😍 #bitcoin #faucet #satoshi #freebitcoin @welovefaucet,1.0
Fri Mar 23 07:35:31 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:35:39 +0000 2018,"@Capn_Flint For a second i thought its the bitcoin bubble finally bursting. Now Im sad.
BUT DAMN! Congrats!",0.0
Fri Mar 23 07:36:03 +0000 2018,@abigail10t8imo3 if you are interested in trading binary option trade and bitcoin mining message me for more info fs302399@gmail.com,1.0
Fri Mar 23 07:36:14 +0000 2018,I LOVE Bitcoin,1.0
Fri Mar 23 07:36:18 +0000 2018,Hey dude fuck you and your bitcoin investment opportunity. Acting like I ain’t ever heard of coinbase or others,0.0
Fri Mar 23 07:38:31 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:38:39 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:38:44 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:39:33 +0000 2018,"BTC,ETH,ETC,LTC,BCH,MONA
Please please give me a little earlier Christmas present ...　
#Bitcoin #VirtualCurrency",0.0
Fri Mar 23 07:40:26 +0000 2018,Remember when bitcoin was a safe haven asset?,1.0
Fri Mar 23 07:40:59 +0000 2018,@ALLinPav This is good for bitcoin!,1.0
Fri Mar 23 07:41:15 +0000 2018,"I am experimenting whether I can live only with bit coins donated. Please cooperate.

12BZeZHNnuy9bVNxqNjNcFi3T91bxLVep ##bitcoin #Donation",1.0
Fri Mar 23 07:41:29 +0000 2018,"B stands for Bear Run
B stands for Bitcoin 
B also stands for Block!!🚫❌ don’t be afraid to use this amazing functionality on social media.",1.0
Fri Mar 23 07:41:36 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:41:39 +0000 2018,"@APompliano @iamjosephyoung if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:42:11 +0000 2018,"@ErikVoorhees if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:43:35 +0000 2018,"@trmakgatho if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:44:02 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:44:13 +0000 2018,"Bye bye bull.
Buy position in another few hundred #bitcoin",0.0
Fri Mar 23 07:44:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:45:19 +0000 2018,#Bitcoin slumps after Japan's FSA warns #Binance for operating without a license. -4.5% so far.,1.0
Fri Mar 23 07:45:26 +0000 2018,haha diet bitcoin what in the fuck,0.0
Fri Mar 23 07:45:56 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:46:14 +0000 2018,@XRPTrump @TwitterSupport Sadly Tweetters CEO is only supporting bitcoin. The xrp community no longer have a voice in this,0.0
Fri Mar 23 07:46:31 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:46:33 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:46:35 +0000 2018,"@bitcoingold we trust bitcoin gold more than bch ,
in future price be higher its civil coin !
but bch is monopoly bitmain monster.",1.0
Fri Mar 23 07:47:02 +0000 2018,"@ChrisMaroleng if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:47:18 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:47:51 +0000 2018,"@Simply_Msizi if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:48:27 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:48:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:48:46 +0000 2018,@reaposhi wht was interesting to me is that ceo of bitcoin dot com was actively saying that they were supporting bitcoin cash.,1.0
Fri Mar 23 07:49:16 +0000 2018,More and more #hosting companies start accepting #bitcoin and other #cryptocurrencies. Just an observation.,1.0
Fri Mar 23 07:49:27 +0000 2018,@Cointelegraph Bitcoin bubble crashing really hard,0.0
Fri Mar 23 07:50:20 +0000 2018,"@mbali_ndlela if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:50:46 +0000 2018,Wake the F*CK up people! If you don't own #crypto by mid-2018 then you are going to miss out 'THE CHANCE' of your life. #Bitcoin,1.0
Fri Mar 23 07:51:10 +0000 2018,"Calm before the storm...

#bitcoin #crypto",1.0
Fri Mar 23 07:51:34 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:52:10 +0000 2018,@PhilakoneCrypto Bitcoin might be illegal as they found child porn links embed in the blockchain. Maybe reason why we have panic sellout,0.0
Fri Mar 23 07:53:34 +0000 2018,@yishi888 Wish I could buy more OCN but my money is stuck in SAY 😩😩😩 praying Kucoin gives us bitcoin for the SAY so I can buy more OCN!!!,1.0
Fri Mar 23 07:53:46 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:53:56 +0000 2018,@rogerkver @Falkvinge But in saying that I think Bitcoin Cash touches most ppl in a bad place...,0.0
Fri Mar 23 07:53:58 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:54:07 +0000 2018,@sabotagebeats Yeah. But bitcoin dot com has nothing to do with bitcoin. It’s a propaganda site for bcash runned by the btrash scam team.,0.0
Fri Mar 23 07:54:48 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:55:26 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:55:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:55:39 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:56:00 +0000 2018,what the online social media website named Twitter™ about bitcoin can i just buy some ethereum on coinbase,1.0
Fri Mar 23 07:56:22 +0000 2018,PEOPLE   LOOK INTO A CRYPTOCURRENCY CALLED  WANCHAIN  ( WAN)   ALL IM SAYING IT WILL BE  BIGGER THAN BITCOIN !!  check it out do your own dd,1.0
Fri Mar 23 07:56:30 +0000 2018,"@caldwellsiegel1 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:56:57 +0000 2018,@whatbitcoindid Don't transfer more Bitcoin than you are willing to lose to your bitmex account.,1.0
Fri Mar 23 07:56:58 +0000 2018,"@Joseph66352787 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:57:02 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:57:31 +0000 2018,"@thelastdon430 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:57:58 +0000 2018,"@Bwreckless if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:58:10 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:58:23 +0000 2018,"@A1hurns if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:58:33 +0000 2018,Instant liquidity through the API from the relevant #Minerva trading exchanges.  #ICO #Ethereum #Blockchain #Bitcoin #Crypto,1.0
Fri Mar 23 07:58:55 +0000 2018,"@footballman58 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:59:49 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:00:02 +0000 2018,"Average Bitcoin market price is: USD 8,395.54, EUR 6,813.57",0.0
Fri Mar 23 08:00:12 +0000 2018,Top 6 BTC/USD Exchange Orderbooks: Resistance til $8600:$23.0M; Support til $8100:$52.1M $BTC $BTCUSD #bitcoin #orderbook #finance #crypto,1.0
Fri Mar 23 08:00:26 +0000 2018,#XEM Price is 0.00003276 (-0.00000010) #BTC / 0.275143 (-0.00148) #USD. Market rank is 13. #nem #bitcoin #blockchain,0.0
Fri Mar 23 08:00:28 +0000 2018,#SUB Price is 0.00004518 (+0.00000028) #BTC / 0.379461 (+0.00149) #USD. Market rank is 117. #substratum #bitcoin #blockchain,0.0
Fri Mar 23 08:00:29 +0000 2018,#EOS Price is 0.00076389 (-0.00001458) #BTC / 6.41541 (-0.10976) #USD. Market rank is 7. #eos #bitcoin #blockchain,0.0
Fri Mar 23 08:00:29 +0000 2018,#ADA Price is 0.00002235 (-0.00000028) #BTC / 0.187662 (-0.00203) #USD. Market rank is 6. #cardano #bitcoin #blockchain,0.0
Fri Mar 23 08:00:30 +0000 2018,#DASH Price is 0.0474086 (-0.00009870) #BTC / 398.154 (-0.05400) #USD. Market rank is 12. #dash #bitcoin #blockchain,0.0
Fri Mar 23 08:00:45 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:00:49 +0000 2018,Current price of Bitcoin is $8395.00 “Like” if thats good for you and “retweet” if thats not good for you #bitcoin #btc #bitcoinprice,1.0
Fri Mar 23 08:00:55 +0000 2018,They said the internet would make the world a better place. They was right. $crypto $BTC #bitcoin,1.0
Fri Mar 23 08:01:04 +0000 2018,@WhalePanda Selling Bitcoin for BCash is actually very brave. (for different reasons),1.0
Fri Mar 23 08:01:26 +0000 2018,So.... Bitcoin Crash is Twerking Complete!!!,1.0
Fri Mar 23 08:01:47 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:02:06 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:03:12 +0000 2018,"THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK!!!!",1.0
Fri Mar 23 08:03:42 +0000 2018,"BITCOIN is stuck at 8,400 USD and cannot move from there. Get ready for another PRICE DROP. We would expect to see it around 5,000 USD soon.",1.0
Fri Mar 23 08:04:15 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:04:33 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:06:50 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:06:57 +0000 2018,"@Cylinders_io Wonderful project!
#CCA #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale",1.0
Fri Mar 23 08:09:10 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:09:16 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:10:30 +0000 2018,SIdeways movements. I have no large position. I just hope Bitcoin does not crash.,0.0
Fri Mar 23 08:11:06 +0000 2018,@siosism @rogerkver bitcoin private is real bitcoin cash,1.0
Fri Mar 23 08:11:45 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:11:51 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:12:16 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:12:37 +0000 2018,"@klr_reno if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:13:16 +0000 2018,@CryptoJuan36 @jonny5crypto To get more bitcoin,1.0
Fri Mar 23 08:13:41 +0000 2018,"@castillo19460 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:15:01 +0000 2018,"@CatsofVelvet if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:15:37 +0000 2018,"@Bryana42535010 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:16:16 +0000 2018,"@DeplorableLilly if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:16:35 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:16:40 +0000 2018,"@66fiveandahalf if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:17:26 +0000 2018,"@rogerkver @Falkvinge I’m not a super big Bitcoin Cash fan, but seeing all these hateful responses actually makes me want to buy more of it.",1.0
Fri Mar 23 08:17:31 +0000 2018,"@alexiou88888888 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:17:35 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:18:01 +0000 2018,"@Ingrid1Ser if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:18:18 +0000 2018,The Guardian economist has the right to analyze one bitcoin exchange often,1.0
Fri Mar 23 08:18:20 +0000 2018,"@caylynmira if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:18:20 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:18:55 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:18:56 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:18:56 +0000 2018,"@curlymichelle48 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 08:18:56 +0000 2018,"The future is here, do not miss the new opportunities, join us!
#CCA #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale",1.0
Fri Mar 23 08:19:15 +0000 2018,"@McKenna25908429 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
